date,claude_socle_satellites,claude_risque_cible,claude_double_filtre,claude_momentum_multi,claude_momentum_prudent
2026-09-09,100.0,100.0,100.0,100.0,100.0
2026-09-10,99.6714670791449,99.60576049497388,99.77997671329976,99.31856112671494,99.45625062343436
2026-09-11,100.16294872576366,100.19514967061723,100.17501100315107,99.91670544443724,100.03544739047672
2026-09-14,99.46124484994569,99.35283431441268,99.84864756883098,98.58717521258528,98.97395029961112
2026-09-15,99.27867753296155,99.13399232718942,99.64746296142673,98.4557449297547,98.80781068947945
2026-09-16,99.6422983729976,99.5697014215718,99.8617049294399,98.95911881803717,99.15039789640365
2026-09-17,100.07193577112672,100.08489067131536,100.15121202943493,99.64517516527657,99.78675425380037
2026-09-18,99.83546745099954,99.80109195250631,99.82614401667222,99.19967728368903,99.18897034161276
