date,asset_id,symbol,quote_currency,close_eur,close,ret_5d,ret_20d,ret_60d,ret_120d,vol_20d_ann,vol_60d_ann,drawdown_60d,drawdown_252d,sma20_ratio,sma50_ratio,sma200_ratio,observations
2026-09-23,AT0000A09ZL0,N550.MU,EUR,361.3829956054688,361.3829956054688,,,,,,,0.0,0.0,,,,4
2026-09-23,BE0003470755,SOLB.BR,EUR,25.020000457763672,25.020000457763672,-0.033976802074429546,-0.021126722201157966,-0.047945212936091,-0.007665547294477326,0.2185834850971202,0.17154898013231845,-0.07264637204327373,-0.14035087843632954,-0.028952861709735878,-0.03946557989034061,-0.023440000631421598,1284
2026-09-23,BE0974293251,ABI.BR,EUR,67.77999877929688,67.77999877929688,-0.018250320387048102,0.0008859651138843905,-0.04830107248588855,0.11582636532692203,0.17338293202652097,0.22017454707738032,-0.1156914534747937,-0.14298171470367416,-0.006406037494240846,-0.027546648050039146,0.03937964235415592,1284
2026-09-23,DE0005140008,DBK.DE,EUR,31.71500015258789,31.71500015258789,-0.05694323088627451,-0.08417559415587961,0.06622959347024393,0.2825783012646219,0.2455905212666949,0.2789489954287356,-0.1128671285989401,-0.2676722440208219,-0.07599748649086646,-0.04072131580115845,0.06358699909578869,1278
2026-09-23,DE0005190003,BMW.DE,EUR,58.220001220703125,58.220001220703125,-0.06308333130750443,0.009362013049068807,0.0003436504725340406,-0.21296798988772203,0.3267310098220405,0.26302135253562947,-0.08602824924021946,-0.38203233061612984,-0.05730337235846428,-0.028423026510707383,-0.1962631978706142,1278
2026-09-23,DE0005552004,DHL.DE,EUR,57.7599983215332,57.7599983215332,0.03586800681856639,0.01654344652864559,0.07280828673543183,0.3171646276909932,0.18363356593540103,0.19357603653105138,-0.05845729999922167,-0.14333072083959342,0.03292259626241334,0.028555931787134003,0.1618299564520549,1278
2026-09-23,DE0005557508,DTE.DE,EUR,26.780000686645508,26.780000686645508,-0.0714285525327063,-0.07431730369341283,0.10251130824480281,-0.13080165041066194,0.2384355398161683,0.2979024121367608,-0.08224810121419279,-0.27769587398998596,-0.04876920323483558,-0.04426772489196351,-0.054686982587637156,1278
2026-09-23,DE0005810055,DB1.DE,EUR,283.8999938964844,283.8999938964844,0.02417020705052897,-0.010456605311335188,0.18736924571040436,0.12611160553461653,0.21548223484029375,0.2147427708541786,-0.06009615132693824,-0.11953220395825659,0.009906963534064062,0.035564453199241175,0.1618712217203504,1278
2026-09-23,DE0006048432,HEN3.DE,EUR,74.83999633789062,74.83999633789062,0.014092049364868409,-0.019905765588153823,0.00781031759999351,0.20354641150485686,0.18146994246883857,0.187754123697174,-0.09398495881178781,-0.2432210362584949,0.0023840248396458374,-0.009235179636732038,0.0568069378191669,1278
2026-09-23,DE0007030009,RHM.DE,EUR,1007.2000122070312,1007.2000122070312,-0.005725555570551544,-0.11556026605066971,-0.04130969387725458,-0.33555343459044806,0.35230411912217174,0.3776256581268657,-0.1840197894679262,-0.5192044852564789,-0.035272134993974746,-0.0751912034753498,-0.2570794942514757,1278
2026-09-23,DE0007100000,MBG.DE,EUR,42.3849983215332,42.3849983215332,-0.06568947970188432,-0.05051525759290554,-0.032085009468358905,-0.12733981647623505,0.29266709748171865,0.2440035710069287,-0.12082557298399854,-0.26754597839509187,-0.08090471506084718,-0.07831048058992562,-0.15112161801147883,1278
2026-09-23,DE0007164600,SAP.DE,EUR,185.5800018310547,185.5800018310547,-0.005252978882738457,0.03088544287655215,0.3172912790954596,0.29961231235521546,0.3590718185020395,0.42000532317164607,-0.10826954296796709,-0.460752560270804,0.004960370686179161,0.07316837458456193,0.12361684838888087,1278
2026-09-23,DE0007236101,SIE.DE,EUR,274.04998779296875,274.04998779296875,0.05201530822636746,-0.04876785148521878,0.002194096029088044,0.30499994187127966,0.277833304459138,0.2694240214488426,-0.10953941463317052,-0.20503662867365802,0.011170617637735303,-0.0032153624156593397,0.07559554415872483,1278
2026-09-23,DE0007664039,VOW3.DE,EUR,73.30000305175781,73.30000305175781,-0.07074029406635618,0.012151407139773474,0.04804118520250955,-0.08720076318232439,0.46160863981551187,0.3514659184611188,-0.11793015165235154,-0.3130182380526333,-0.06543243272149402,-0.03326717241652444,-0.1294036374574522,1278
2026-09-23,DE0008430026,MUV2.DE,EUR,506.3999938964844,506.3999938964844,-0.010164214513279535,-0.018224106473335833,0.031995070916829516,-0.028950517057326652,0.17762933336780273,0.16980918697169736,-0.06060606060606055,-0.1969919530344898,-0.010531668223244584,-0.015467890444919696,0.004317780278878303,1278
2026-09-23,DE000A0F5UK5,EXV6.DE,EUR,83.91999816894531,83.91999816894531,0.00023833900718384093,-0.051537127203679534,0.07590099047476717,0.10519160314324982,0.22852805616879368,0.2611740970350348,-0.07666746769953992,-0.18396071944220127,-0.02967517894781302,0.0009422371852989553,0.06211524078091735,1277
2026-09-23,DE000A0Q4R28,EXV5.DE,EUR,39.709999084472656,39.709999084472656,-0.023484613538765076,-0.011943258488128605,0.008675408223440595,0.003101308844068562,0.21033024360424346,0.1846708934253261,-0.048406433738854004,-0.20091842125448933,-0.029961049999008726,-0.022443687695603565,-0.05271102409948347,1277
2026-09-23,DE000A0Q4R85,4BRZ.DE,USD,46.7422105235762,46.7422105235762,0.010481188061579605,0.07548917472803507,0.10076008031782058,0.011364448292565665,0.24273367858440134,0.20334172176295576,-0.08221780748007512,-0.1777901213915941,0.015882671747464716,0.05027518015035959,0.06664187388601195,1278
2026-09-23,DE000A1EWWW0,ADS.DE,EUR,145.39999389648438,145.39999389648438,0.005184929358080126,-0.03516923131443783,-0.196685116594009,0.1320495192231157,0.22431952662360574,0.3541054524240941,-0.24481107767008126,-0.328630068972118,-0.008151739741377506,-0.07965367053377137,-0.06159802036876705,1278
2026-09-21,DE000A2JJ1W5,0P0001FAJ5.F,EUR,124.87999725341795,124.87999725341795,0.009457587726165784,-0.0063653966407961615,-0.0058116658975116975,0.03215141299554736,0.04943187373256264,0.04305711583636398,-0.02422855115623168,-0.04542575052266418,-0.0007002003652061273,-0.003186503236196958,0.0012808459662225768,1240
2026-09-23,DE000BASF111,BAS.DE,EUR,51.79999923706055,51.79999923706055,-0.006330363021161189,0.00038625836684369474,0.1069558983642982,0.0402546701516846,0.1849071823689124,0.20265811655953614,-0.043040760898150454,-0.13370372630931704,-0.013474277961063597,0.010786917174767874,0.06838814797164594,1278
2026-09-23,DE000BAY0017,BAYN.DE,EUR,49.68999862670898,49.68999862670898,0.014495693979343693,0.01181018141211676,0.014081604626713817,0.26896812873125353,0.18232405808474206,0.2905196362296662,-0.1368065808388388,-0.3065455353648504,0.015003400699137082,0.02543674750635949,0.16958742714358088,1278
2026-09-23,DE000DTR0CK8,DTG.DE,EUR,42.65999984741211,42.65999984741211,-0.020661191402779555,-0.09388279124337406,0.011619675118403006,0.06830941918226974,0.1892465251579003,0.23510297603067415,-0.13991933145582525,-0.13991933145582525,-0.045210390820386914,-0.06397694041881596,0.026408794212929187,1219
2026-09-23,ES0113211835,BBVA.MC,EUR,24.950000762939453,24.950000762939453,0.009304266018353546,0.0,0.1366742549305613,0.36413352191996284,0.1837240086982991,0.23056815120935298,-0.03640350664384784,-0.18701772533483707,-0.004290101489330067,0.02134386247199238,0.20006153062686494,1282
2026-09-23,ES0113900J37,SAN.MC,EUR,12.685999870300291,12.685999870300291,-0.0003151859901707743,-0.0018882901474940317,0.04704520357947417,0.3207723174507855,0.2143118476666541,0.2450198707620335,-0.07163414468080698,-0.171891814315276,-0.0040588228465514575,0.011400774663042679,0.15412902895984737,1282
2026-09-23,ES0148396007,ITX.MC,EUR,53.2400016784668,53.2400016784668,0.008715477639426483,-0.08616541001874678,-0.04485109301612722,0.07918891723534638,0.23075319951244616,0.23232904512413907,-0.12453463596749692,-0.14986185286846476,-0.032527687021303375,-0.051818681531335065,-0.017090470371752153,1282
2026-09-23,FI0009000681,NOKIA.HE,EUR,9.47599983215332,9.47599983215332,0.07243089153433835,0.07413288547464858,-0.16360778992521863,0.34568009161068924,0.5588568068903763,0.6200628616507272,-0.33307515345169514,-0.4829458829898745,0.049530366261033354,0.08026902018957793,0.12201368048424821,1260
2026-09-21,FR0000003196,0P00000QEY.F,EUR,482.3800048828125,482.3800048828125,0.0046234613540725444,-0.011658168615197306,-0.030041024333184452,-0.01635397453810894,0.04310279406693231,0.03465348534832804,-0.03583700805179968,-0.04546806514967183,-0.004256436176560907,-0.011795836838887741,-0.020062423498889426,1241
2026-09-21,FR0000003998,0P00000I2M.F,EUR,3392.389892578125,3392.389892578125,-0.0016862925416885055,-0.027009477660799863,0.0047863777653949224,0.1343546901711643,0.12278345503649274,0.11696263388447707,-0.05889677538119498,-0.1083091867769127,-0.013667972848299126,-0.01752301098538389,0.03892430785839651,1240
2026-09-18,FR0000027609,0P00000H0V.F,EUR,5076.18017578125,5076.18017578125,-0.006287733714606225,-0.012869516964876926,-0.01155281414142717,-0.0004883139238403,0.02214715905071763,0.017492235227323984,-0.015492782590815102,-0.015492782590815102,-0.008320899963909612,-0.010609070458539538,-0.007329945432493101,1238
2026-09-23,FR0000045072,ACA.PA,EUR,18.13500022888184,18.13500022888184,-0.013598041712681863,-0.046028405547866025,0.0374714361440831,0.1812774743125818,0.1940714794201943,0.1924502440281931,-0.10321786698377755,-0.16688568702410778,-0.018801550592663863,-0.037129051814794534,0.06367867766711122,1284
2026-09-23,FR0000051807,TEP.PA,EUR,72.83999633789062,72.83999633789062,0.03760683054722769,0.0337779915461629,0.451574250595961,0.5537475782918935,0.29835543584122487,0.473516755137671,-0.05855073790619336,-0.35422847770430843,0.03698636894975227,0.0887436203483134,0.27642475438194425,1284
2026-09-23,FR0000052292,RMS.PA,EUR,1354.5,1354.5,-0.02060737527114964,-0.1247172859450727,-0.15078369905956113,-0.17199725184667203,0.2621572927021242,0.3669512892985764,-0.21951934349355218,-0.4022590820314641,-0.060092984525709436,-0.11961417716911593,-0.22874973610192062,1284
2026-09-23,FR0000054470,UBI.PA,EUR,5.380000114440918,5.380000114440918,-0.04508337202592494,0.015094324684347349,-0.012843981151195227,0.39089970837487775,0.42226137891083254,0.5866485760483033,-0.21459440385286976,-0.6284035361234737,0.035571325301116286,0.013030077302066179,0.06066702308903471,1284
2026-09-23,FR0000073272,SAF.PA,EUR,332.79998779296875,332.79998779296875,0.019920319470327907,-0.050228328795904775,-0.04887112432638263,0.18918483317952162,0.26414972773788487,0.2586275222615403,-0.11551154921609863,-0.23617513957875091,0.006700200076909413,-0.01894316050746403,0.06047541958342828,1284
2026-09-21,FR0000097156,0P00000QGO.F,EUR,675.02001953125,675.02001953125,0.022029841587854815,0.013985064444434814,0.04479321705655215,0.18659803702987632,0.10041387729644985,0.09735901414069907,-0.033817453515913254,-0.07356647804504624,0.014908210917920606,0.01889045107204823,0.0960250440597954,1236
2026-09-23,FR0000120073,AI.PA,EUR,168.1999969482422,168.1999969482422,0.01069582261075297,-0.0030820546983088004,-0.045944446757256396,0.041254070544325616,0.19163706094535546,0.16309973875283598,-0.09506377759033169,-0.11975581494880227,-0.0015434148235031753,-0.013167950234842851,0.05265261994281056,1284
2026-09-23,FR0000120172,CA.PA,EUR,16.354999542236328,16.354999542236328,-0.02706721821305824,0.025713380699856403,0.05549558155021783,0.0951926744055056,0.20809651084642694,0.22428551767705193,-0.06434318236822179,-0.07772792185500088,0.00159222844616691,0.01613763647110744,0.08360691162299538,1284
2026-09-23,FR0000120271,TTE.PA,EUR,78.66999816894531,78.66999816894531,-0.01699363527546849,0.045031873600146044,0.19341626750843077,0.00493940405147697,0.18463552604892686,0.2093667121698218,-0.0529877622835736,-0.17510288938050222,0.009113696221775047,0.03220877984119008,0.12491561445889166,1284
2026-09-23,FR0000120321,OR.PA,EUR,387.3999938964844,387.3999938964844,0.014401676061536639,0.0005164816197014144,0.018535526961579896,0.12602791562758187,0.19584069539634974,0.20585081307226055,-0.060913705583756306,-0.14438105060176987,0.011633505233336727,0.011255882206456791,0.04052034437727392,1284
