date,valeur
2025-05-02,122.4109
2025-05-05,122.4616
2025-05-06,122.447
2025-05-07,122.4469
2025-05-08,122.5923
2025-05-09,122.6353
2025-05-12,122.8416
2025-05-13,122.7847
2025-05-14,122.7765
2025-05-15,122.9022
2025-05-16,123.0155
2025-05-19,123.0971
2025-05-20,123.1873
2025-05-21,123.0842
2025-05-22,122.7818
2025-05-23,122.501
2025-05-26,122.8556
2025-05-27,122.9433
2025-05-28,122.9068
2025-05-29,123.0121
2025-05-30,122.8577
2025-06-02,122.9155
2025-06-03,123.1315
2025-06-04,123.1425
2025-06-05,123.2389
2025-06-06,123.3394
2025-06-09,123.3425
2025-06-10,123.2315
2025-06-11,123.4277
2025-06-12,123.3002
2025-06-13,122.9093
2025-06-16,123.4242
2025-06-17,122.8958
2025-06-18,123.0073
2025-06-19,122.2897
2025-06-20,122.6864
2025-06-23,122.5745
2025-06-24,123.7954
2025-06-25,123.7756
2025-06-26,124.0403
2025-06-27,124.5688
2025-06-30,124.4217
2025-07-01,124.1081
2025-07-02,124.574
2025-07-03,125.1946
2025-07-04,124.7161
2025-07-07,124.7894
2025-07-08,125.0209
2025-07-09,125.4366
2025-07-10,125.567
2025-07-11,125.3268
2025-07-14,125.294
2025-07-15,125.4377
2025-07-16,125.0186
2025-07-17,125.7614
2025-07-18,125.7863
2025-07-21,126.0375
2025-07-22,125.4198
2025-07-23,125.787
2025-07-24,126.1832
2025-07-25,126.0853
2025-07-28,126.1323
2025-07-29,126.5391
2025-07-30,126.8198
2025-07-31,126.9115
2025-08-01,125.4901
2025-08-04,126.194
2025-08-05,126.0856
2025-08-06,126.3914
2025-08-07,126.843
2025-08-08,127.2258
2025-08-11,127.5425
2025-08-12,128.0219
2025-08-13,128.295
2025-08-14,128.2124
2025-08-15,128.3265
2025-08-18,128.1137
2025-08-19,128.1622
2025-08-20,127.6214
2025-08-21,127.7209
2025-08-22,128.6402
2025-08-25,128.2045
2025-08-26,127.9457
2025-08-27,127.8769
2025-08-28,128.0934
2025-08-29,127.468
2025-09-01,127.6045
2025-09-02,126.6285
2025-09-03,127.2825
2025-09-04,127.6274
2025-09-05,127.8373
2025-09-08,128.3336
2025-09-09,128.3469
2025-09-10,129.1371
2025-09-11,129.6363
2025-09-12,129.6071
2025-09-15,130.0653
2025-09-16,129.8403
2025-09-17,129.6239
2025-09-18,130.4471
2025-09-19,130.377
2025-09-22,130.7716
2025-09-23,131.0743
2025-09-24,130.7082
2025-09-25,130.431
2025-09-26,130.7244
2025-09-29,130.9513
2025-09-30,130.8596
2025-10-01,131.4182
2025-10-02,131.7365
2025-10-03,132.2742
2025-10-06,132.5766
2025-10-07,132.0806
2025-10-08,132.6362
2025-10-09,132.5061
2025-10-10,131.3997
2025-10-13,131.9582
2025-10-14,131.7716
2025-10-15,132.4609
2025-10-16,132.8452
2025-10-17,131.7581
2025-10-20,133.11
2025-10-21,132.9311
2025-10-22,132.481
2025-10-23,132.8536
2025-10-24,133.277
2025-10-27,134.1782
2025-10-28,134.3725
2025-10-29,134.9935
2025-10-30,134.7281
2025-10-31,134.685
2025-11-03,135.0267
2025-11-04,134.5214
2025-11-05,134.6282
2025-11-06,133.9525
2025-11-07,132.9988
2025-11-10,134.6774
2025-11-11,134.9646
2025-11-12,135.4523
2025-11-13,134.7829
2025-11-14,134.3559
2025-11-17,133.8918
2025-11-18,132.6443
2025-11-19,132.7567
2025-11-20,133.3115
2025-11-21,132.015
2025-11-24,133.2344
2025-11-25,133.4594
2025-11-26,134.6746
2025-11-27,134.6018
2025-11-28,134.8479
2025-12-01,134.8283
2025-12-02,134.9005
2025-12-03,135.0251
2025-12-04,135.1846
2025-12-05,135.4919
2025-12-08,135.4561
2025-12-09,135.7335
2025-12-10,135.752
2025-12-11,135.8075
2025-12-12,134.9707
2025-12-15,135.3132
2025-12-16,134.7453
2025-12-17,134.3532
2025-12-18,135.1952
2025-12-19,135.6492
2025-12-22,135.991
2025-12-23,136.1413
2025-12-29,136.347
2025-12-30,136.7601
2026-01-02,137.2395
2026-01-05,138.3447
2026-01-06,138.5616
