date,valeur
2025-02-17,122.7641
2025-02-18,123.0317
2025-02-19,123.06
2025-02-20,122.8946
2025-02-21,122.8096
2025-02-24,122.4506
2025-02-25,121.9716
2025-02-26,122.6684
2025-02-27,122.2833
2025-02-28,121.6952
2025-03-03,122.2767
2025-03-04,121.0485
2025-03-05,121.296
2025-03-06,121.6457
2025-03-07,121.191
2025-03-10,120.859
2025-03-11,120.1482
2025-03-12,120.4456
2025-03-13,120.1793
2025-03-14,120.7626
2025-03-17,121.1133
2025-03-18,121.2889
2025-03-19,121.3682
2025-03-20,121.1914
2025-03-21,121.2301
2025-03-24,121.3311
2025-03-25,121.488
2025-03-26,121.4944
2025-03-27,121.4489
2025-03-28,121.2575
2025-03-31,121.1454
2025-04-01,121.344
2025-04-02,121.2642
2025-04-03,120.6899
2025-04-04,119.7158
2025-04-07,119.0806
2025-04-08,119.3011
2025-04-09,119.1527
2025-04-10,119.5881
2025-04-11,119.5828
2025-04-14,119.8672
2025-04-15,120.0708
2025-04-16,120.1707
2025-04-17,120.0939
2025-04-22,120.2042
2025-04-23,120.4892
2025-04-24,120.4539
2025-04-25,120.5682
2025-04-28,120.7381
2025-04-29,120.7862
2025-04-30,120.6541
2025-05-02,120.8584
2025-05-05,120.9163
2025-05-06,120.8911
2025-05-07,120.8866
2025-05-08,121.09
2025-05-09,121.147
2025-05-12,121.4287
2025-05-13,121.3431
2025-05-14,121.3272
2025-05-15,121.5022
2025-05-16,121.6597
2025-05-19,121.7633
2025-05-20,121.8871
2025-05-21,121.7362
2025-05-22,121.3022
2025-05-23,120.8992
2025-05-26,121.3893
2025-05-27,121.5095
2025-05-28,121.4534
2025-05-29,121.5986
2025-05-30,121.3748
2025-06-02,121.4441
2025-06-03,121.7407
2025-06-04,121.7518
2025-06-05,121.8822
2025-06-06,122.0182
2025-06-09,122.0105
2025-06-10,121.8959
2025-06-11,122.0973
2025-06-12,121.9657
2025-06-13,121.5631
2025-06-16,122.0917
2025-06-17,121.6576
2025-06-18,121.7513
2025-06-19,121.1609
2025-06-20,121.4901
2025-06-23,121.4027
2025-06-24,122.4123
2025-06-25,122.3977
2025-06-26,122.6175
2025-06-27,123.0546
2025-06-30,122.9384
2025-07-01,122.6817
2025-07-02,123.0673
2025-07-03,123.58
2025-07-04,123.1879
2025-07-07,123.2533
2025-07-08,123.4456
2025-07-09,123.7895
2025-07-10,123.8984
2025-07-11,123.7024
2025-07-14,123.6805
2025-07-15,123.8004
2025-07-16,123.4573
2025-07-17,124.0704
2025-07-18,124.0926
2025-07-21,124.3041
2025-07-22,123.7979
2025-07-23,124.1017
2025-07-24,124.4292
2025-07-25,124.3504
2025-07-28,124.394
2025-07-29,124.7302
2025-07-30,124.9626
2025-07-31,125.0396
2025-08-01,123.874
2025-08-04,124.4582
2025-08-05,124.3707
2025-08-06,124.6237
2025-08-07,124.9967
2025-08-08,125.3128
2025-08-11,125.5779
2025-08-12,125.9731
2025-08-13,126.1988
2025-08-14,126.1328
2025-08-15,126.228
2025-08-18,126.0586
