date,value
2022-09-19,100.0
2022-09-20,100.0
2022-09-21,100.0
2022-09-22,100.0
2022-09-23,100.0
2022-09-26,99.99925217015124
2022-09-27,100.01262246138677
2022-09-28,100.02004410609803
2022-09-29,100.01632761836476
2022-09-30,100.01781194730701
2022-10-03,102.05963728207448
2022-10-04,103.06106741375812
2022-10-05,102.30961371669483
2022-10-06,103.17860711391833
2022-10-07,104.0616169803454
2022-10-10,103.43918319272757
2022-10-11,103.4789384782021
2022-10-12,103.06249720192254
2022-10-13,103.88399366358384
2022-10-14,103.11619927029214
2022-10-17,103.33646159182466
2022-10-18,102.50016189318461
2022-10-19,103.00351001829823
2022-10-20,104.49904777431551
2022-10-21,104.44293302927287
2022-10-24,104.14634866154854
2022-10-25,103.87429823165787
2022-10-26,103.71731435699641
2022-10-27,103.47284541416307
2022-10-28,103.39291360531593
2022-10-31,103.87234898897272
2022-11-01,105.0340958255507
2022-11-02,104.74860271038442
2022-11-03,105.41393475464784
2022-11-04,106.2714700798792
2022-11-07,104.74025331005755
2022-11-08,103.5374191876911
2022-11-09,101.48717775530183
2022-11-10,100.73234880737095
2022-11-11,100.26731238182198
2022-11-14,99.53938361687493
2022-11-15,99.74545919375264
2022-11-16,98.46319410313836
2022-11-17,96.19021719184846
2022-11-18,97.28521592926216
2022-11-21,95.66268459123087
2022-11-22,98.6565829269922
2022-11-23,97.94868784513991
2022-11-24,97.89228239369105
2022-11-25,97.68479462799655
2022-11-28,96.75061165291439
2022-11-29,97.74660165975631
2022-11-30,98.48934026566361
2022-12-01,98.21002356274374
2022-12-02,96.95181519414754
2022-12-05,95.60695745388989
2022-12-06,94.94453206051988
2022-12-07,94.16692274659658
2022-12-08,93.64185611661007
2022-12-09,92.84867187470627
2022-12-12,92.28035686057747
2022-12-13,93.56114367741736
2022-12-14,91.95952145268612
2022-12-15,90.9669699068177
2022-12-16,90.73190168991093
2022-12-19,91.81319769401885
2022-12-20,92.62311863608305
2022-12-21,93.31710333287333
2022-12-22,93.28989854480605
2022-12-23,93.6629702975861
2022-12-26,93.6629702975861
2022-12-27,92.85109199201061
2022-12-28,93.36108456980058
2022-12-29,93.49274202031009
2022-12-30,92.82620250160096
2023-01-02,94.24647139850354
2023-01-03,94.42153607386398
2023-01-04,95.512354575103
2023-01-05,95.74692506822417
2023-01-06,97.82833933150101
2023-01-09,98.43675942135629
2023-01-10,97.56945242919008
2023-01-11,98.16730246893374
2023-01-12,99.37370954318003
2023-01-13,99.55574116711418
2023-01-16,99.44079043168337
2023-01-17,99.8179211720666
2023-01-18,100.5124786464474
2023-01-19,98.60568178385904
2023-01-20,99.67538123761497
2023-01-23,100.38899768574808
2023-01-24,100.18803765469671
2023-01-25,99.96681319433138
2023-01-26,100.98813129824134
2023-01-27,101.23536348960371
2023-01-30,100.7747186799565
2023-01-31,100.89545460752123
2023-02-01,100.70115861136343
2023-02-02,100.53558467520644
2023-02-03,101.03877570892433
2023-02-06,100.08232998379893
2023-02-07,100.9456650596688
2023-02-08,101.10329919772006
2023-02-09,101.95330354206092
2023-02-10,101.06480950884638
2023-02-13,101.94912515946817
2023-02-14,102.13007283215325
2023-02-15,102.113277754495
2023-02-16,103.22271322655168
2023-02-17,102.18001022717658
2023-02-20,102.42696741548473
2023-02-21,101.91033359692582
2023-02-22,100.73803704921143
2023-02-23,101.08507449536886
2023-02-24,99.50854505940688
2023-02-27,101.16600312192443
2023-02-28,101.47354706947506
2023-03-01,101.55806215125816
2023-03-02,101.75123068401072
2023-03-03,103.27961856565919
2023-03-06,103.14031272973375
2023-03-07,101.72782164495207
2023-03-08,102.13652925667948
2023-03-09,101.52011599861639
2023-03-10,99.74923175488031
2023-03-13,95.75659024802401
2023-03-14,97.67653169707859
2023-03-15,91.98888306817122
2023-03-16,93.3005419489689
2023-03-17,92.19218193591529
2023-03-20,92.9634580023567
2023-03-21,93.9037721647587
2023-03-22,93.87282883135939
2023-03-23,93.47952458326745
2023-03-24,92.45613076500602
2023-03-27,93.55540889441244
2023-03-28,94.47145577287715
2023-03-29,95.77791383728258
2023-03-30,96.9573942144467
2023-03-31,97.26575722166714
2023-04-03,97.53227835764929
2023-04-04,97.18709897104286
2023-04-05,95.8797744600056
2023-04-06,96.59735224120344
2023-04-07,96.59735224120344
2023-04-10,96.59735224120344
2023-04-11,97.55417543451729
2023-04-12,97.51253180682932
2023-04-13,97.62076444526329
2023-04-14,98.80894239356127
2023-04-17,98.08478437087444
2023-04-18,99.05050205072305
2023-04-19,98.85629174997864
2023-04-20,98.09155661677042
2023-04-21,97.97835393324432
2023-04-24,98.07375747124416
2023-04-25,96.93298909469668
2023-04-26,96.40423856640096
2023-04-27,96.57518079953371
2023-04-28,96.7573458130609
2023-05-01,96.7573458130609
2023-05-02,95.56663401005576
2023-05-03,95.86933356452396
2023-05-04,95.18981496344227
2023-05-05,96.63510546363669
2023-05-08,97.12652094935692
2023-05-09,96.75744628841822
2023-05-10,96.51524761559213
2023-05-11,96.49744206050207
2023-05-12,96.92219125220505
2023-05-15,96.99094411986417
2023-05-16,97.038498839057
2023-05-17,96.97239338491396
2023-05-18,97.54265703495665
2023-05-19,98.16597616011512
2023-05-22,98.68928545474041
2023-05-23,98.15162990482216
2023-05-24,96.38221861283508
2023-05-25,96.30208403639922
2023-05-26,97.4770935480383
2023-05-29,97.08027536009781
2023-05-30,96.32620546266043
2023-05-31,94.52816184160339
2023-06-01,95.49152143797123
2023-06-02,97.9971979277623
2023-06-05,97.50172111248006
2023-06-06,97.91522300632431
2023-06-07,97.72806381100415
2023-06-08,98.1603849858502
2023-06-09,98.06763127212916
2023-06-12,98.46290733232576
2023-06-13,98.74503804398918
2023-06-14,99.76522560453698
2023-06-15,99.58205352461817
2023-06-16,100.2133780735944
2023-06-19,99.64632026918754
2023-06-20,99.24806562062645
2023-06-21,99.33540714144974
2023-06-22,98.59256934941962
2023-06-23,97.482900038671
2023-06-26,98.0165882027276
2023-06-27,98.28532063766099
2023-06-28,98.71763251887036
2023-06-29,99.41348215589682
2023-06-30,100.3454027146458
2023-07-03,100.46805601742109
2023-07-04,100.52342840332041
2023-07-05,99.90885273977348
2023-07-06,98.24773326389318
2023-07-07,99.0964086537606
2023-07-10,98.61941801214884
2023-07-11,98.61152720943174
2023-07-12,100.39323432501998
2023-07-13,100.74416689214213
2023-07-14,101.739383740001
2023-07-17,101.47328695349684
2023-07-18,101.8963895387607
2023-07-19,103.07766130736508
2023-07-20,101.55339511707452
2023-07-21,101.12094285095536
2023-07-24,101.1340005772366
2023-07-25,102.35881378667224
2023-07-26,101.21839109683165
2023-07-27,103.47944018006848
2023-07-28,103.86960217024622
2023-07-31,103.71113835671594
2023-08-01,103.74716852126673
2023-08-02,101.6551802340461
2023-08-03,101.04640986294982
2023-08-04,101.39209674869902
2023-08-07,100.59821947706347
2023-08-08,99.49693109079891
2023-08-09,99.21246693720953
2023-08-10,99.8403299025823
2023-08-11,98.40225837040062
2023-08-14,99.34682931921024
2023-08-15,98.97893350230125
2023-08-16,98.56697198298478
